Date       ,Time    ,League                ,Season  ,Match Day ,home_team                                   ,away_team ,goal_minute ,team_side ,player_name                 ,goal_type
04/02/2022 ,3:00 pm ,Uganda Premier League ,2021/22 ,        2 ,Busoga United FC Vs URA FC                  ,          ,76          ,away      ,Ivan Sserubiri              ,Regular
06/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,Arua Hill SC Vs Gaddafi FC                  ,          ,37          ,home      ,Bright Joseph Vuni          ,Regular
06/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,Arua Hill SC Vs Gaddafi FC                  ,          ,90+3        ,away      ,Jamaldine Karenzi Bucochera ,Regular
15/03/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       21 ,Arua Hill SC Vs Soltilo Bright Stars FC     ,          ,45          ,home      ,Bright Joseph Vuni          ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,SC Villa Vs Tooro United FC                 ,          ,10          ,home      ,Salim Abdallah              ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,SC Villa Vs Tooro United FC                 ,          ,41          ,home      ,Nicholas Kabonge            ,Regular
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,SC Villa Vs Tooro United FC                 ,          ,83          ,home      ,Benson Muhindo              ,Penalty
29/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       13 ,SC Villa Vs Tooro United FC                 ,          ,90+3        ,home      ,Goffin Godfrey Oyirwoth     ,Regular
12/02/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       17 ,Vipers SC Vs Arua Hill SC                   ,          ,50          ,home      ,Ceasar Lobi Manzoki         ,Regular
12/02/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       17 ,Vipers SC Vs Arua Hill SC                   ,          ,77          ,home      ,Milton Karisa               ,Regular
12/02/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       17 ,Vipers SC Vs Arua Hill SC                   ,          ,81          ,home      ,Yunus Junior Ssentamu       ,Regular
12/02/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       17 ,Vipers SC Vs Arua Hill SC                   ,          ,81          ,away      ,Wahab Gadaffi               ,Regular
11/12/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,       10 ,URA FC Vs Express FC                        ,          ,            ,          ,                            ,
26/10/2021 ,3:00 pm ,Uganda Premier League ,2021/22 ,        3 ,Police FC Vs Wakiso Giants FC               ,          ,38          ,away      ,Edward Satulo               ,Regular
22/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       26 ,Police FC Vs URA FC                         ,          ,10          ,away      ,Cromwel Rwothomio Abang     ,Regular
22/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       26 ,Police FC Vs URA FC                         ,          ,49          ,away      ,Shafik Kuchi Kagimu         ,Regular
05/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,Vipers SC Vs Mbarara City FC                ,          ,45          ,home      ,Najib Yiga                  ,Regular
05/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,Vipers SC Vs Mbarara City FC                ,          ,70          ,home      ,Milton Karisa               ,Regular
30/04/2022 ,2:00 pm ,Uganda Premier League ,2021/22 ,       27 ,BUL FC Vs Onduparaka FC                     ,          ,            ,          ,                            ,
09/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,SC Villa Vs Express FC                      ,          ,5           ,home      ,Isaac Ogwang                ,Regular
09/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,SC Villa Vs Express FC                      ,          ,17          ,home      ,Amir Kakomo                 ,Own Goal
09/04/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       24 ,SC Villa Vs Express FC                      ,          ,45+1        ,away      ,Eric Kenzo Kambale          ,Regular
25/03/2022 ,4:00 pm ,Uganda Premier League ,2021/22 ,       22 ,Tooro United FC Vs Arua Hill SC             ,          ,            ,          ,                            ,
