Date,Time,League,Season,Match Day,home_team,away_team,goal_minute,team_side,player_name,goal_type
23/11/2023,4:00 pm,Uganda Premier League,2023/24,8,Gaddafi FC,Soltilo Bright Stars FC,52,away,Nelson Senkatuka,Regular
23/11/2023,4:00 pm,Uganda Premier League,2023/24,8,Gaddafi FC,Soltilo Bright Stars FC,55,home,Steven Munguchi,Regular
13/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Mbarara City FC,Gaddafi FC,1,home,Sadat Nsubuga,Regular
13/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Mbarara City FC,Gaddafi FC,45+1,home,Joseph Akandwanaho,Regular
13/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Mbarara City FC,Gaddafi FC,56,home,Pius Mzee Wangi,Regular
13/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Mbarara City FC,Gaddafi FC,79,home,Benson Muhindo,Regular
13/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Mbarara City FC,Gaddafi FC,81,home,Pius Mzee Wangi,Regular
03/01/2024,7:00 pm,Uganda Premier League,2023/24,14,Vipers SC,NEC FC,23,home,Yunus Junior Ssentamu,Regular
03/01/2024,7:00 pm,Uganda Premier League,2023/24,14,Vipers SC,NEC FC,32,away,Cromwel Rwothomio Abang,Regular
03/01/2024,7:00 pm,Uganda Premier League,2023/24,14,Vipers SC,NEC FC,54,home,Fumador Asiwome,Regular
03/01/2024,7:00 pm,Uganda Premier League,2023/24,14,Vipers SC,NEC FC,66,home,Fumador Asiwome,Regular
03/01/2024,7:00 pm,Uganda Premier League,2023/24,14,Vipers SC,NEC FC,68,home,Fumador Asiwome,Regular
28/09/2023,4:00 pm,Uganda Premier League,2023/24,3,Busoga United FC,Express FC,16,away,Allan Thierry Kayiwa,Penalty
28/09/2023,4:00 pm,Uganda Premier League,2023/24,3,Busoga United FC,Express FC,71,home,Stephen Odongo,Own Goal
01/02/2024,4:00 pm,Uganda Premier League,2023/24,16,SC Villa,Maroons FC,8,away,Fred Amaku,Regular
01/02/2024,4:00 pm,Uganda Premier League,2023/24,16,SC Villa,Maroons FC,60,home,Patrick Jonah Kakande,Regular
01/02/2024,4:00 pm,Uganda Premier League,2023/24,16,SC Villa,Maroons FC,70,home,Patrick Jonah Kakande,Regular
20/10/2023,4:00 pm,Uganda Premier League,2023/24,4,Kitara FC,KCCA FC,43,home,Living Kabon,Regular
20/10/2023,4:00 pm,Uganda Premier League,2023/24,4,Kitara FC,KCCA FC,49,home,Paul Mucureezi,Regular
20/10/2023,4:00 pm,Uganda Premier League,2023/24,4,Kitara FC,KCCA FC,90+3,home,Denis Omedi,Regular
20/10/2023,4:00 pm,Uganda Premier League,2023/24,4,Kitara FC,KCCA FC,90+6,away,Joao Gabriel Esteves Cardoso,Regular
13/05/2024,4:00 pm,Uganda Premier League,2023/24,26,Express FC,NEC FC,5,away,Enock Ssebagala,Regular
13/05/2024,4:00 pm,Uganda Premier League,2023/24,26,Express FC,NEC FC,19,home,Isaac Wagoina,Penalty
13/05/2024,4:00 pm,Uganda Premier League,2023/24,26,Express FC,NEC FC,57,home,Musa Ssali,Own Goal
01/05/2024,7:00 pm,Uganda Premier League,2023/24,26,KCCA FC,SC Villa,82,home,Arafat Kiza Usama,Regular
01/05/2024,7:00 pm,Uganda Premier League,2023/24,26,KCCA FC,SC Villa,89,home,Arafat Kiza Usama,Regular
01/05/2024,4:00 pm,Uganda Premier League,2023/24,26,BUL FC,Vipers SC,26,home,Jeromy Kirya,Regular
05/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Kitara FC,Soltilo Bright Stars FC,1,away,Nelson Senkatuka,Regular
05/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Kitara FC,Soltilo Bright Stars FC,33,home,Paul Mucureezi,Regular
05/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Kitara FC,Soltilo Bright Stars FC,52,home,Paul Mucureezi,Regular
05/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Kitara FC,Soltilo Bright Stars FC,90,home,Jude Ssemugabi,Regular
14/05/2024,4:00 pm,Uganda Premier League,2023/24,29,UPDF FC,Maroons FC,52,home,Christopher Tebandeke,Own Goal
14/05/2024,4:00 pm,Uganda Premier League,2023/24,29,UPDF FC,Maroons FC,69,home,Muwadda Mawejje,Regular
14/05/2024,4:00 pm,Uganda Premier League,2023/24,29,UPDF FC,Maroons FC,84,home,Rashid Faridi,Regular
06/04/2024,4:00 pm,Uganda Premier League,2023/24,23,Express FC,URA FC,43,home,Isaac Wagoina,Regular
05/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Maroons FC,UPDF FC,9,away,Rashid Faridi,Regular
05/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Maroons FC,UPDF FC,24,home,Edward Kabona,Regular
05/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Maroons FC,UPDF FC,45+2,home,Fred Amaku,Regular
05/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Maroons FC,UPDF FC,60,away,Rogers Adriko,Own Goal
05/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Maroons FC,UPDF FC,65,away,Rashid Faridi,Regular
05/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Maroons FC,UPDF FC,84,home,Abel Micheal Eturude,Regular
30/03/2024,7:00 pm,Uganda Premier League,2023/24,22,URA FC,Vipers SC,2,away,Moses Waiswa Ndhondhi,Regular
30/03/2024,7:00 pm,Uganda Premier League,2023/24,22,URA FC,Vipers SC,87,away,AbdulKarim Watambala,Regular
28/12/2023,4:00 pm,Uganda Premier League,2023/24,13,BUL FC,Busoga United FC,31,home,Alex Kitata,Regular
30/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Wakiso Giants FC,SC Villa,60,away,Charles Lwanga,Regular
20/12/2023,4:00 pm,Uganda Premier League,2023/24,12,Mbarara City FC,Kitara FC,,,,
31/10/2023,4:00 pm,Uganda Premier League,2023/24,6,BUL FC,URA FC,51,home,Alex Kitata,Regular
03/10/2023,6:30 pm,Uganda Premier League,2023/24,3,KCCA FC,Maroons FC,23,away,Fred Amaku,Regular
03/10/2023,6:30 pm,Uganda Premier League,2023/24,3,KCCA FC,Maroons FC,45,home,Shaban Mohammad Jagason,Regular
03/10/2023,6:30 pm,Uganda Premier League,2023/24,3,KCCA FC,Maroons FC,80,away,Fred Amaku,Regular
19/10/2023,4:00 pm,Uganda Premier League,2023/24,4,Arua Hill SC,Gaddafi FC,80,away,Baker Buyala,Regular
04/04/2024,7:00 pm,Uganda Premier League,2023/24,23,NEC FC,Kitara FC,64,home,Cromwel Rwothomio Abang,Regular
08/05/2024,7:00 pm,Uganda Premier League,2023/24,27,Vipers SC,Express FC,20,home,Milton Karisa,Regular
22/09/2023,4:20 pm,Uganda Premier League,2023/24,2,Kitara FC,UPDF FC,38,away,Christopher Kamagu,Own Goal
13/02/2024,4:00 pm,Uganda Premier League,2023/24,18,Wakiso Giants FC,URA FC,57,home,Kenneth Kimera,Regular
02/01/2024,4:00 pm,Uganda Premier League,2023/24,14,Busoga United FC,Kitara FC,14,home,Jeremy Matata,Regular
02/01/2024,4:00 pm,Uganda Premier League,2023/24,14,Busoga United FC,Kitara FC,68,away,Paul Mucureezi,Penalty
02/01/2024,4:00 pm,Uganda Premier League,2023/24,14,Busoga United FC,Kitara FC,72,home,Emmanuel Ajo,Regular
05/12/2023,4:20 pm,Uganda Premier League,2023/24,10,Express FC,BUL FC,7,away,Nicholas Mwere,Regular
05/12/2023,4:20 pm,Uganda Premier League,2023/24,10,Express FC,BUL FC,45+2,home,Isaac Wagoina,Penalty
29/02/2024,7:00 pm,Uganda Premier League,2023/24,19,Vipers SC,Soltilo Bright Stars FC,31,home,Eric Kenzo Kambale,Regular
29/02/2024,7:00 pm,Uganda Premier League,2023/24,19,Vipers SC,Soltilo Bright Stars FC,57,away,Shafic Kakande,Regular
24/11/2023,5:20 pm,Uganda Premier League,2023/24,8,Busoga United FC,KCCA FC,27,away,Dominic Ayella,Regular
24/11/2023,5:20 pm,Uganda Premier League,2023/24,8,Busoga United FC,KCCA FC,32,home,Ronald Kasamba,Regular
24/11/2023,5:20 pm,Uganda Premier League,2023/24,8,Busoga United FC,KCCA FC,79,home,Emmanuel Ajo,Regular
01/10/2023,3:00 pm,Uganda Premier League,2023/24,3,Arua Hill SC,BUL FC,28,away,Alex Kitata,Regular
01/10/2023,3:00 pm,Uganda Premier League,2023/24,3,Arua Hill SC,BUL FC,33,home,John Rogers,Regular
01/10/2023,3:00 pm,Uganda Premier League,2023/24,3,Arua Hill SC,BUL FC,73,away,Lawrence Tezikya,Regular
27/02/2024,4:00 pm,Uganda Premier League,2023/24,19,Express FC,UPDF FC,8,home,Joshua Musoke,Regular
27/02/2024,4:00 pm,Uganda Premier League,2023/24,19,Express FC,UPDF FC,22,home,Kevin Ssekimbegga,Regular
27/02/2024,4:00 pm,Uganda Premier League,2023/24,19,Express FC,UPDF FC,44,home,Isaac Wagoina,Regular
27/02/2024,4:00 pm,Uganda Premier League,2023/24,19,Express FC,UPDF FC,90,away,Luutu Junior Abasi,Regular
23/02/2024,4:00 pm,Uganda Premier League,2023/24,18,Maroons FC,BUL FC,,,,
30/03/2024,4:00 pm,Uganda Premier League,2023/24,22,SC Villa,Mbarara City FC,20,home,Umar Lutalo,Regular
30/03/2024,4:00 pm,Uganda Premier League,2023/24,22,SC Villa,Mbarara City FC,30,away,Henry Kitegenyi,Regular
30/03/2024,4:00 pm,Uganda Premier League,2023/24,22,SC Villa,Mbarara City FC,68,home,Hakim Kiwanuka,Regular
22/12/2023,4:00 pm,Uganda Premier League,2023/24,12,SC Villa,KCCA FC,15,away,Etienne Katenga Openga,Regular
22/12/2023,4:00 pm,Uganda Premier League,2023/24,12,SC Villa,KCCA FC,19,away,Ashraf Mugume,Regular
22/12/2023,4:00 pm,Uganda Premier League,2023/24,12,SC Villa,KCCA FC,31,home,Charles Lwanga,Regular
13/12/2023,4:00 pm,Uganda Premier League,2023/24,11,Maroons FC,Vipers SC,33,home,Fred Amaku,Regular
13/12/2023,4:00 pm,Uganda Premier League,2023/24,11,Maroons FC,Vipers SC,50,away,Milton Karisa,Regular
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,URA FC,KCCA FC,87,home,Saidi Kyeyune,Regular
23/11/2023,7:00 pm,Uganda Premier League,2023/24,8,Vipers SC,URA FC,8,home,Eric Kenzo Kambale,Regular
23/11/2023,7:00 pm,Uganda Premier League,2023/24,8,Vipers SC,URA FC,52,home,Abdu Lumala,Regular
02/02/2024,6:00 pm,Uganda Premier League,2023/24,16,KCCA FC,BUL FC,,,,
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,URA FC,Soltilo Bright Stars FC,30,away,Samuel Kato Nemeyimana,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,URA FC,Soltilo Bright Stars FC,52,home,Bruno Junior Bunyaga,Regular
07/01/2024,3:00 pm,Uganda Premier League,2023/24,15,URA FC,SC Villa,,,,
07/05/2024,4:00 pm,Uganda Premier League,2023/24,27,Mbarara City FC,URA FC,,,,
25/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Soltilo Bright Stars FC,KCCA FC,31,home,Noordin Saddic Bunjo,Regular
25/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Soltilo Bright Stars FC,KCCA FC,34,away,Haruna Lukwago,Regular
25/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Soltilo Bright Stars FC,KCCA FC,48,home,Ashiraf Mulindi,Regular
25/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Soltilo Bright Stars FC,KCCA FC,75,away,Shaban Mohammad Jagason,Regular
24/04/2024,7:00 pm,Uganda Premier League,2023/24,25,NEC FC,BUL FC,54,home,Tah Barni Kelvin,Regular
30/12/2023,4:10 pm,Uganda Premier League,2023/24,13,Express FC,Vipers SC,37,home,Isma Kawawulo,Regular
30/12/2023,4:10 pm,Uganda Premier League,2023/24,13,Express FC,Vipers SC,76,home,Isaac Wagoina,Regular
13/02/2024,4:00 pm,Uganda Premier League,2023/24,18,UPDF FC,NEC FC,29,home,Bashir Kabuye,Regular
13/02/2024,4:00 pm,Uganda Premier League,2023/24,18,UPDF FC,NEC FC,60,away,Marvin Kavuma,Penalty
13/02/2024,4:00 pm,Uganda Premier League,2023/24,18,UPDF FC,NEC FC,64,away,Cromwel Rwothomio Abang,Regular
13/02/2024,4:00 pm,Uganda Premier League,2023/24,18,UPDF FC,NEC FC,72,home,Christopher Kamagu,Penalty
29/12/2023,4:00 pm,Uganda Premier League,2023/24,13,URA FC,Mbarara City FC,35,home,Norman Namanya,Regular
29/12/2023,4:00 pm,Uganda Premier League,2023/24,13,URA FC,Mbarara City FC,87,home,Ivan Ahimbisibwe,Regular
29/12/2023,4:00 pm,Uganda Premier League,2023/24,13,URA FC,Mbarara City FC,90+3,home,Moses Aliro Okabo,Regular
10/11/2023,7:00 pm,Uganda Premier League,2023/24,7,KCCA FC,Vipers SC,2,home,Shaban Mohammad Jagason,Regular
10/11/2023,7:00 pm,Uganda Premier League,2023/24,7,KCCA FC,Vipers SC,58,home,Shaban Mohammad Jagason,Regular
10/11/2023,7:00 pm,Uganda Premier League,2023/24,7,KCCA FC,Vipers SC,90+6,home,Arafat Kiza Usama,Regular
10/11/2023,7:00 pm,Uganda Premier League,2023/24,7,KCCA FC,Vipers SC,90+7,away,Abubakar Lawal,Regular
24/11/2023,4:00 pm,Uganda Premier League,2023/24,8,Arua Hill SC,UPDF FC,17,home,Abdulahi Rashid Kawawa,Regular
24/11/2023,4:00 pm,Uganda Premier League,2023/24,8,Arua Hill SC,UPDF FC,68,home,Wahab Gadaffi,Regular
27/10/2023,2:00 pm,Uganda Premier League,2023/24,5,Maroons FC,URA FC,81,away,Emmanuel Janan Okech,Regular
27/10/2023,2:00 pm,Uganda Premier League,2023/24,5,Maroons FC,URA FC,90+4,home,Darius Ojok,Regular
25/11/2023,4:00 pm,Uganda Premier League,2023/24,8,Mbarara City FC,SC Villa,,,,
04/02/2024,3:00 pm,Uganda Premier League,2023/24,16,Busoga United FC,NEC FC,2,away,Dhata Joseph Stephen Lujang,Regular
04/02/2024,3:00 pm,Uganda Premier League,2023/24,16,Busoga United FC,NEC FC,21,home,Aggrey Madoi,Penalty
04/02/2024,3:00 pm,Uganda Premier League,2023/24,16,Busoga United FC,NEC FC,38,away,Dhata Joseph Stephen Lujang,Regular
04/02/2024,3:00 pm,Uganda Premier League,2023/24,16,Busoga United FC,NEC FC,43,home,Aggrey Madoi,Regular
04/02/2024,3:00 pm,Uganda Premier League,2023/24,16,Busoga United FC,NEC FC,70,away,Marvin Kavuma,Regular
01/11/2023,4:00 pm,Uganda Premier League,2023/24,6,Kitara FC,Maroons FC,59,away,Fred Amaku,Regular
02/12/2023,4:00 pm,Uganda Premier League,2023/24,9,Kitara FC,NEC FC,45+1,home,Jude Ssemugabi,Regular
01/12/2023,4:00 pm,Uganda Premier League,2023/24,9,URA FC,Express FC,27,away,Isaac Wagoina,Regular
01/12/2023,4:00 pm,Uganda Premier League,2023/24,9,URA FC,Express FC,71,home,Moses Aliro Okabo,Penalty
01/12/2023,4:00 pm,Uganda Premier League,2023/24,9,URA FC,Express FC,85,home,Laban Tibiita,Regular
05/04/2024,4:00 pm,Uganda Premier League,2023/24,23,Gaddafi FC,KCCA FC,4,home,Rashidi Mpata,Penalty
05/04/2024,4:00 pm,Uganda Premier League,2023/24,23,Gaddafi FC,KCCA FC,31,away,Etienne Katenga Openga,Regular
05/04/2024,4:00 pm,Uganda Premier League,2023/24,23,Gaddafi FC,KCCA FC,35,away,Shaban Mohammad Jagason,Regular
21/04/2024,3:00 pm,Uganda Premier League,2023/24,24,SC Villa,Soltilo Bright Stars FC,60,away,Ashiraf Mulindi,Regular
21/04/2024,3:00 pm,Uganda Premier League,2023/24,24,SC Villa,Soltilo Bright Stars FC,66,home,Patrick Jonah Kakande,Regular
03/01/2024,4:00 pm,Uganda Premier League,2023/24,14,Arua Hill SC,Express FC,56,away,Emmanuel Alex Wasswa,Regular
29/12/2023,7:00 pm,Uganda Premier League,2023/24,13,NEC FC,Soltilo Bright Stars FC,,,,
08/12/2023,4:30 pm,Uganda Premier League,2023/24,6,Express FC,SC Villa,14,home,Alpha Thierry Ssali,Regular
08/12/2023,4:30 pm,Uganda Premier League,2023/24,6,Express FC,SC Villa,35,away,Patrick Jonah Kakande,Regular
08/12/2023,4:30 pm,Uganda Premier League,2023/24,6,Express FC,SC Villa,63,away,Umar Lutalo,Penalty
22/09/2023,4:00 pm,Uganda Premier League,2023/24,2,URA FC,Gaddafi FC,30,home,Moses Aliro Okabo,Regular
22/09/2023,4:00 pm,Uganda Premier League,2023/24,2,URA FC,Gaddafi FC,56,home,Najib Fesali,Regular
21/10/2023,4:00 pm,Uganda Premier League,2023/24,4,Express FC,Soltilo Bright Stars FC,3,home,Alpha Thierry Ssali,Regular
05/05/2024,3:00 pm,Uganda Premier League,2023/24,27,Express FC,Busoga United FC,8,away,Emmanuel Ajo,Regular
05/05/2024,3:00 pm,Uganda Premier League,2023/24,27,Express FC,Busoga United FC,10,away,Emmanuel Ajo,Regular
05/05/2024,3:00 pm,Uganda Premier League,2023/24,27,Express FC,Busoga United FC,50,home,Isaac Wagoina,Penalty
24/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Express FC,Kitara FC,11,away,Denis Omedi,Regular
24/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Express FC,Kitara FC,18,home,Isaac Wagoina,Penalty
24/04/2024,4:00 pm,Uganda Premier League,2023/24,25,Express FC,Kitara FC,90+7,away,Living Kabon,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,Vipers SC,Mbarara City FC,17,home,Milton Karisa,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,Vipers SC,Mbarara City FC,28,home,Milton Karisa,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,Vipers SC,Mbarara City FC,34,home,AbdulKarim Watambala,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,Vipers SC,Mbarara City FC,77,home,Abubakar Lawal,Regular
18/05/2024,3:00 pm,Uganda Premier League,2023/24,30,Vipers SC,Mbarara City FC,78,away,Seiri Arigumaho,Regular
13/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Express FC,Wakiso Giants FC,10,away,Kenneth Kimera,Regular
13/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Express FC,Wakiso Giants FC,29,away,Samson Andrew Kigozi,Regular
13/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Express FC,Wakiso Giants FC,33,away,Shariph Sheen Kimbowa,Regular
13/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Express FC,Wakiso Giants FC,40,home,Joshua Musoke,Regular
13/03/2024,4:00 pm,Uganda Premier League,2023/24,21,Express FC,Wakiso Giants FC,87,home,Yassar Mugerwa,Regular
07/05/2024,7:00 pm,Uganda Premier League,2023/24,27,KCCA FC,UPDF FC,41,home,Shaban Mohammad Jagason,Penalty
09/02/2024,4:00 pm,Uganda Premier League,2023/24,17,Kitara FC,SC Villa,58,home,Brian Aheebwa,Regular
09/02/2024,4:00 pm,Uganda Premier League,2023/24,17,Kitara FC,SC Villa,84,away,Patrick Jonah Kakande,Regular
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,Kitara FC,Busoga United FC,9,away,Bashamu Mugwa,Regular
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,Kitara FC,Busoga United FC,12,away,Emmanuel Ajo,Regular
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,Kitara FC,Busoga United FC,25,home,Brian Aheebwa,Regular
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,Kitara FC,Busoga United FC,62,home,Frank Tumwesigye,Regular
11/05/2024,4:00 pm,Uganda Premier League,2023/24,28,Kitara FC,Busoga United FC,90+4,home,Living Kabon,Regular
30/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Maroons FC,Gaddafi FC,3,home,Patrick Bayiga,Regular
30/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Maroons FC,Gaddafi FC,28,home,Abel Micheal Eturude,Regular
30/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Maroons FC,Gaddafi FC,42,home,David Ndihabwe,Regular
30/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Maroons FC,Gaddafi FC,61,home,Abraham Tusubira Kakensa,Regular
30/12/2023,4:00 pm,Uganda Premier League,2023/24,13,Maroons FC,Gaddafi FC,85,home,Fred Amaku,Regular
05/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Soltilo Bright Stars FC,SC Villa,20,home,Nelson Senkatuka,Penalty
05/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Soltilo Bright Stars FC,SC Villa,42,away,Ivan Bogere,Regular
27/02/2024,4:00 pm,Uganda Premier League,2023/24,19,Kitara FC,Wakiso Giants FC,8,home,Denis Omedi,Regular
07/02/2024,4:00 pm,Uganda Premier League,2023/24,17,BUL FC,Soltilo Bright Stars FC,42,away,Shafic Kakande,Regular
07/02/2024,4:00 pm,Uganda Premier League,2023/24,17,BUL FC,Soltilo Bright Stars FC,54,home,Walter Ochora,Regular
07/02/2024,4:00 pm,Uganda Premier League,2023/24,17,BUL FC,Soltilo Bright Stars FC,69,home,Jeromy Kirya,Regular
30/04/2024,4:00 pm,Uganda Premier League,2023/24,26,Kitara FC,Mbarara City FC,9,home,Denis Omedi,Regular
30/04/2024,4:00 pm,Uganda Premier League,2023/24,26,Kitara FC,Mbarara City FC,82,away,Seiri Arigumaho,Regular
26/11/2023,3:00 pm,Uganda Premier League,2023/24,8,BUL FC,Kitara FC,7,home,Alex Kitata,Regular
26/11/2023,3:00 pm,Uganda Premier League,2023/24,8,BUL FC,Kitara FC,19,home,Alex Kitata,Regular
26/11/2023,3:00 pm,Uganda Premier League,2023/24,8,BUL FC,Kitara FC,80,away,Denis Omedi,Regular
20/10/2023,4:00 pm,Uganda Premier League,2023/24,4,NEC FC,UPDF FC,28,home,Cromwel Rwothomio Abang,Regular
20/10/2023,4:00 pm,Uganda Premier League,2023/24,4,NEC FC,UPDF FC,47,home,Enock Ssebagala,Regular
06/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Busoga United FC,Maroons FC,16,home,Bashamu Mugwa,Regular
06/12/2023,4:00 pm,Uganda Premier League,2023/24,10,Busoga United FC,Maroons FC,46,away,Abraham Tusubira Kakensa,Regular
06/04/2024,4:00 pm,Uganda Premier League,2023/24,23,BUL FC,Wakiso Giants FC,26,home,Jeromy Kirya,Regular
06/04/2024,4:00 pm,Uganda Premier League,2023/24,23,BUL FC,Wakiso Giants FC,55,home,Alex Kitata,Regular
06/04/2024,4:00 pm,Uganda Premier League,2023/24,23,BUL FC,Wakiso Giants FC,73,home,Alex Kitata,Regular
10/02/2024,4:00 pm,Uganda Premier League,2023/24,17,Express FC,KCCA FC,1,away,Etienne Katenga Openga,Regular
10/02/2024,4:00 pm,Uganda Premier League,2023/24,17,Express FC,KCCA FC,23,home,Isaac Wagoina,Regular
10/02/2024,4:00 pm,Uganda Premier League,2023/24,17,Express FC,KCCA FC,33,home,John Asiimwe,Regular
10/02/2024,4:00 pm,Uganda Premier League,2023/24,17,Express FC,KCCA FC,36,home,Marvin Oshaba,Regular
10/02/2024,4:00 pm,Uganda Premier League,2023/24,17,Express FC,KCCA FC,50,away,Shaban Mohammad Jagason,Regular
10/02/2024,4:00 pm,Uganda Premier League,2023/24,17,Express FC,KCCA FC,87,away,Ashraf Mugume,Regular
10/02/2024,4:00 pm,Uganda Premier League,2023/24,17,Express FC,KCCA FC,89,away,Arafat Kiza Usama,Regular
28/02/2024,7:00 pm,Uganda Premier League,2023/24,19,NEC FC,KCCA FC,10,away,Shaban Mohammad Jagason,Regular
28/02/2024,7:00 pm,Uganda Premier League,2023/24,19,NEC FC,KCCA FC,41,away,Shaban Mohammad Jagason,Regular
28/02/2024,7:00 pm,Uganda Premier League,2023/24,19,NEC FC,KCCA FC,55,away,Ashraf Mugume,Regular
14/05/2024,4:00 pm,Uganda Premier League,2023/24,29,SC Villa,URA FC,79,away,Bruno Junior Bunyaga,Regular
14/05/2024,4:00 pm,Uganda Premier League,2023/24,29,SC Villa,URA FC,82,home,Umar Lutalo,Regular
14/05/2024,4:00 pm,Uganda Premier League,2023/24,29,SC Villa,URA FC,87,home,Kenneth Ssemakula,Regular
08/10/2023,3:00 pm,Uganda Premier League,2023/24,1,KCCA FC,Express FC,22,away,Derrick Ngoobi,Regular
08/10/2023,3:00 pm,Uganda Premier League,2023/24,1,KCCA FC,Express FC,31,home,Shaban Mohammad Jagason,Regular
08/10/2023,3:00 pm,Uganda Premier League,2023/24,1,KCCA FC,Express FC,85,away,Isaac Wagoina,Regular
09/11/2023,4:00 pm,Uganda Premier League,2023/24,7,UPDF FC,BUL FC,7,home,Bernard Muwanga,Penalty
09/11/2023,4:00 pm,Uganda Premier League,2023/24,7,UPDF FC,BUL FC,54,home,Sam Kintu,Regular
27/10/2023,4:00 pm,Uganda Premier League,2023/24,5,UPDF FC,Express FC,6,away,Emmanuel Alex Wasswa,Regular
27/10/2023,4:00 pm,Uganda Premier League,2023/24,5,UPDF FC,Express FC,81,home,Bright Joseph Vuni,Regular
23/09/2023,4:00 pm,Uganda Premier League,2023/24,2,BUL FC,KCCA FC,77,home,Nicholas Mwere,Regular
15/09/2023,4:00 pm,Uganda Premier League,2023/24,1,Soltilo Bright Stars FC,BUL FC,25,away,Lawrence Tezikya,Regular
06/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Wakiso Giants FC,KCCA FC,24,home,Kenneth Kimera,Regular
06/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Wakiso Giants FC,KCCA FC,60,home,Samson Andrew Kigozi,Regular
06/01/2024,4:00 pm,Uganda Premier League,2023/24,15,Wakiso Giants FC,KCCA FC,90+6,away,Ashraf Mugume,Regular
01/11/2023,4:00 pm,Uganda Premier League,2023/24,6,NEC FC,Gaddafi FC,8,away,Amos Kirya,Regular
01/11/2023,4:00 pm,Uganda Premier League,2023/24,6,NEC FC,Gaddafi FC,33,away,Ronald Bithum Nsumbiano,Regular
01/11/2023,4:00 pm,Uganda Premier League,2023/24,6,NEC FC,Gaddafi FC,60,away,Amos Kirya,Regular
31/10/2023,4:00 pm,Uganda Premier League,2023/24,6,Arua Hill SC,KCCA FC,14,home,Wahab Gadaffi,Regular
31/10/2023,4:00 pm,Uganda Premier League,2023/24,6,Arua Hill SC,KCCA FC,45+4,away,Fillbert Obenchan,Regular
03/01/2024,4:00 pm,Uganda Premier League,2023/24,14,Gaddafi FC,BUL FC,11,home,Frank Mulimi,Regular
03/01/2024,4:00 pm,Uganda Premier League,2023/24,14,Gaddafi FC,BUL FC,30,home,Ronald Bithum Nsumbiano,Regular
03/01/2024,4:00 pm,Uganda Premier League,2023/24,14,Gaddafi FC,BUL FC,59,away,Gerald Ogweti,Regular
01/12/2023,7:00 pm,Uganda Premier League,2023/24,9,KCCA FC,Gaddafi FC,17,home,Etienne Katenga Openga,Regular
01/12/2023,7:00 pm,Uganda Premier League,2023/24,9,KCCA FC,Gaddafi FC,22,home,Shaban Mohammad Jagason,Regular
01/12/2023,7:00 pm,Uganda Premier League,2023/24,9,KCCA FC,Gaddafi FC,24,home,Shaban Mohammad Jagason,Regular
01/12/2023,7:00 pm,Uganda Premier League,2023/24,9,KCCA FC,Gaddafi FC,32,home,Arafat Kiza Usama,Regular
01/12/2023,7:00 pm,Uganda Premier League,2023/24,9,KCCA FC,Gaddafi FC,39,home,Arafat Kiza Usama,Regular
