Date,Time,League,Season,Match Day,home_team,away_team,goal_minute,team_side,player_name,goal_type
19/12/2020,4:00 pm,Uganda Premier League,2020/21,5,MYDA FC Vs Mbarara City FC,,65,home,Norman Ogik,Regular
19/12/2020,4:00 pm,Uganda Premier League,2020/21,5,MYDA FC Vs Mbarara City FC,,71,home,Norman Ogik,Regular
19/12/2020,4:00 pm,Uganda Premier League,2020/21,5,MYDA FC Vs Mbarara City FC,,83,away,Raymond Derrick Onyai,Regular
19/12/2020,4:00 pm,Uganda Premier League,2020/21,5,MYDA FC Vs Mbarara City FC,,89,home,Ibrahim Nsimbe,Regular
19/12/2020,4:00 pm,Uganda Premier League,2020/21,5,MYDA FC Vs Mbarara City FC,,90,away,Bashir Mutanda,Regular
17/04/2021,4:00 pm,Uganda Premier League,2020/21,18,UPDF FC Vs Kyetume FC,,1,away,Ezera Kaye Kizito,Regular
17/04/2021,4:00 pm,Uganda Premier League,2020/21,18,UPDF FC Vs Kyetume FC,,8,home,James Penz Begisa,Regular
17/04/2021,4:00 pm,Uganda Premier League,2020/21,18,UPDF FC Vs Kyetume FC,,10,home,Christopher Kamagu,Regular
17/04/2021,4:00 pm,Uganda Premier League,2020/21,18,UPDF FC Vs Kyetume FC,,45,home,Sam Kintu,Regular
17/04/2021,4:00 pm,Uganda Premier League,2020/21,18,UPDF FC Vs Kyetume FC,,64,home,Alex Kitata,Regular
17/04/2021,4:00 pm,Uganda Premier League,2020/21,18,UPDF FC Vs Kyetume FC,,73,away,Steven Kabuye,Regular
18/05/2021,4:00 pm,Uganda Premier League,2020/21,25,Wakiso Giants FC Vs BUL FC,,14,away,Abdul Kimera,Own Goal
18/05/2021,4:00 pm,Uganda Premier League,2020/21,25,Wakiso Giants FC Vs BUL FC,,72,home,Viane Ssekajugo,Regular
18/05/2021,4:00 pm,Uganda Premier League,2020/21,25,Wakiso Giants FC Vs BUL FC,,76,away,Joseph Ssemujju,Regular
16/02/2021,4:00 pm,Uganda Premier League,2020/21,7,UPDF FC Vs Ondupararka FC,,83,away,Living Kabon,Regular
19/02/2021,4:00 pm,Uganda Premier League,2020/21,8,Onduparaka FC Vs Kyetume FC,,35,home,Emmanuel Janan Okech,Regular
19/02/2021,4:00 pm,Uganda Premier League,2020/21,8,Onduparaka FC Vs Kyetume FC,,59,home,Mohammed Med Kyeline,Penalty
19/02/2021,4:00 pm,Uganda Premier League,2020/21,8,Onduparaka FC Vs Kyetume FC,,75,away,James Ssemambo,Regular
19/02/2021,4:00 pm,Uganda Premier League,2020/21,8,Onduparaka FC Vs Kyetume FC,,90,home,Mohammed Med Kyeline,Regular
03/03/2021,4:00 pm,Uganda Premier League,2020/21,11,Vipers SC Vs Soltilo Bright Stars FC,,64,home,Ceasar Lobi Manzoki,Regular
03/03/2021,4:00 pm,Uganda Premier League,2020/21,11,Vipers SC Vs Soltilo Bright Stars FC,,90+5,home,Jamir Kalisa,Regular
08/05/2021,4:00 pm,Uganda Premier League,2020/21,22,Kitara FC Vs Busoga United FC,,25,away,Isma Mugulusi,Regular
08/05/2021,4:00 pm,Uganda Premier League,2020/21,22,Kitara FC Vs Busoga United FC,,27,home,Docca Musa,Regular
08/05/2021,4:00 pm,Uganda Premier League,2020/21,22,Kitara FC Vs Busoga United FC,,67,away,Ivan Wani Adebo Vita,Regular
08/05/2021,4:00 pm,Uganda Premier League,2020/21,22,Kitara FC Vs Busoga United FC,,90+,home,Nathan Oloro,Penalty
23/02/2021,4:00 pm,Uganda Premier League,2020/21,9,MYDA FC Vs Express FC,,22,away,George Senkaaba,Regular
23/02/2021,4:00 pm,Uganda Premier League,2020/21,9,MYDA FC Vs Express FC,,54,away,Godfrey Lwesibawa,Regular
23/02/2021,4:00 pm,Uganda Premier League,2020/21,9,MYDA FC Vs Express FC,,60,away,George Senkaaba,Regular
23/02/2021,4:00 pm,Uganda Premier League,2020/21,9,MYDA FC Vs Express FC,,80,away,Godfrey Lwesibawa,Regular
23/02/2021,4:00 pm,Uganda Premier League,2020/21,9,MYDA FC Vs Express FC,,90,home,Eric Mutebi,Penalty
19/05/2021,4:00 pm,Uganda Premier League,2020/21,25,Kyetume FC Vs URA FC,,80,home,Latif Kiyemba,Regular
02/04/2021,4:00 pm,Uganda Premier League,2020/21,16,KCCA FC Vs BUL FC,,45,home,Fillbert Obenchan,Regular
02/04/2021,4:00 pm,Uganda Premier League,2020/21,16,KCCA FC Vs BUL FC,,46,home,Charles Lwanga,Regular
02/04/2021,4:00 pm,Uganda Premier League,2020/21,16,KCCA FC Vs BUL FC,,75,home,Julius Poloto,Regular
02/04/2021,4:00 pm,Uganda Premier League,2020/21,16,KCCA FC Vs BUL FC,,75,home,Keziron Kizito,Regular
12/02/2021,4:00 pm,Uganda Premier League,2020/21,6,BUL FC Vs KCCA FC,,32,home,Musa Esenu,Regular
12/02/2021,4:00 pm,Uganda Premier League,2020/21,6,BUL FC Vs KCCA FC,,46,home,Robert Mukoghotya,Regular
12/02/2021,4:00 pm,Uganda Premier League,2020/21,6,BUL FC Vs KCCA FC,,87,away,Charles Lwanga,Regular
29/04/2021,4:00 pm,Uganda Premier League,2020/21,21,KCCA FC Vs Soltilo Bright Stars FC,,68,away,Samuel Kayongo Ssekamatte,Regular
29/04/2021,4:00 pm,Uganda Premier League,2020/21,21,KCCA FC Vs Soltilo Bright Stars FC,,81,away,Joseph Akandwanaho,Regular
02/03/2021,4:00 pm,Uganda Premier League,2020/21,11,Onduparaka FC Vs BUL FC,,42,away,Anwar Mustafa Ntege,Regular
13/02/2021,3:00 pm,Uganda Premier League,2020/21,6,SC Villa Vs MYDA FC,,86,home,Faizal Kazibwe,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,KCCA FC Vs Kitara FC,,11,home,Peter Magambo,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,KCCA FC Vs Kitara FC,,52,home,Bright Anukani,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,KCCA FC Vs Kitara FC,,55,home,Peter Magambo,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,KCCA FC Vs Kitara FC,,62,home,Samson Andrew Kigozi,Regular
19/12/2020,4:00 pm,Uganda Premier League,2020/21,5,Kitara FC Vs Onduparaka FC,,59,away,Living Kabon,Regular
19/12/2020,4:00 pm,Uganda Premier League,2020/21,5,Kitara FC Vs Onduparaka FC,,75,away,Gabriel Matata,Regular
19/12/2020,4:00 pm,Uganda Premier League,2020/21,5,Kitara FC Vs Onduparaka FC,,78,away,Gabriel Matata,Regular
19/12/2020,4:00 pm,Uganda Premier League,2020/21,5,Kitara FC Vs Onduparaka FC,,88,home,Brian Mululi Mayanja,Penalty
24/02/2021,4:00 pm,Uganda Premier League,2020/21,9,Police FC Vs Ondupararka FC,,26,home,Johnson Odongo,Penalty
24/02/2021,4:00 pm,Uganda Premier League,2020/21,9,Police FC Vs Ondupararka FC,,51,away,Emmanuel Janan Okech,Regular
24/02/2021,4:00 pm,Uganda Premier League,2020/21,9,Police FC Vs Ondupararka FC,,76,home,Eric Ssenjobe,Regular
24/02/2021,4:00 pm,Uganda Premier League,2020/21,9,Police FC Vs Ondupararka FC,,85,home,Johnson Odongo,Regular
09/03/2021,4:00 pm,Uganda Premier League,2020/21,13,Onduparaka FC Vs Mbarara City FC,,75,home,Living Kabon,Penalty
20/12/2020,1:00 pm,Uganda Premier League,2020/21,5,Kyetume FC Vs BUL FC,,45,home,Baker Buyala,Regular
01/04/2021,4:00 pm,Uganda Premier League,2020/21,16,MYDA FC Vs SC Villa,,6,away,Derrick Ndahiro,Regular
01/04/2021,4:00 pm,Uganda Premier League,2020/21,16,MYDA FC Vs SC Villa,,41,away,Muhammed Kagawa Ssenoga,Regular
01/04/2021,4:00 pm,Uganda Premier League,2020/21,16,MYDA FC Vs SC Villa,,76,home,Amos Kirya,Regular
13/03/2021,4:00 pm,Uganda Premier League,2020/21,14,Wakiso Giants FC Vs Busoga United FC,,69,away,Shariph Sheen Kimbowa,Regular
24/04/2021,4:00 pm,Uganda Premier League,2020/21,20,BUL FC Vs Busoga United FC,,57,away,Ivan Wani Adebo Vita,Regular
23/02/2021,4:00 pm,Uganda Premier League,2020/21,9,Busoga United FC Vs SC Villa,,12,home,Douglas Muganga,Regular
23/02/2021,4:00 pm,Uganda Premier League,2020/21,9,Busoga United FC Vs SC Villa,,16,away,Isaac Ogwang,Regular
14/02/2021,3:00 pm,Uganda Premier League,2020/21,6,URA FC Vs Express FC,,11,away,George Senkaaba,Regular
17/02/2021,4:00 pm,Uganda Premier League,2020/21,7,MYDA FC Vs URA FC,,18,away,Cromwel Rwothomio Abang,Regular
17/02/2021,4:00 pm,Uganda Premier League,2020/21,7,MYDA FC Vs URA FC,,22,away,Cromwel Rwothomio Abang,Regular
17/02/2021,4:00 pm,Uganda Premier League,2020/21,7,MYDA FC Vs URA FC,,55,home,Norman Ogik,Regular
17/02/2021,4:00 pm,Uganda Premier League,2020/21,7,MYDA FC Vs URA FC,,80,away,Cromwel Rwothomio Abang,Regular
17/02/2021,4:00 pm,Uganda Premier League,2020/21,7,MYDA FC Vs URA FC,,90+1,home,Ibrahim Nsimbe,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,Wakiso Giants FC Vs Kyetume FC,,10,away,Baker Buyala,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,Wakiso Giants FC Vs Kyetume FC,,16,away,Sharif Saaka,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,Wakiso Giants FC Vs Kyetume FC,,31,home,Ibrahim Kasule,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,Wakiso Giants FC Vs Kyetume FC,,37,home,Yasin Mugume,Regular
12/02/2021,4:00 pm,Uganda Premier League,2020/21,6,Police FC Vs Kyetume FC,,19,home,Johnson Odongo,Regular
12/02/2021,4:00 pm,Uganda Premier League,2020/21,6,Police FC Vs Kyetume FC,,34,home,Muwadda Mawejje,Regular
12/02/2021,4:00 pm,Uganda Premier League,2020/21,6,Police FC Vs Kyetume FC,,45,away,Baker Buyala,Regular
12/02/2021,4:00 pm,Uganda Premier League,2020/21,6,Police FC Vs Kyetume FC,,71,home,Brian Mululi Mayanja,Regular
24/04/2021,4:00 pm,Uganda Premier League,2020/21,20,Police FC Vs MYDA FC,,2,home,Ben Ocen,Regular
24/04/2021,4:00 pm,Uganda Premier League,2020/21,20,Police FC Vs MYDA FC,,14,home,Brian Mululi Mayanja,Regular
24/04/2021,4:00 pm,Uganda Premier League,2020/21,20,Police FC Vs MYDA FC,,16,home,Frank Tumwesigye,Regular
24/04/2021,4:00 pm,Uganda Premier League,2020/21,20,Police FC Vs MYDA FC,,27,home,Muwadda Mawejje,Regular
24/04/2021,4:00 pm,Uganda Premier League,2020/21,20,Police FC Vs MYDA FC,,31,home,Brian Mululi Mayanja,Regular
24/04/2021,4:00 pm,Uganda Premier League,2020/21,20,Police FC Vs MYDA FC,,80,home,Ben Ocen,Regular
27/04/2021,4:00 pm,Uganda Premier League,2020/21,21,URA FC Vs Mbarara City FC,,10,home,Brian Majwega,Regular
27/04/2021,4:00 pm,Uganda Premier League,2020/21,21,URA FC Vs Mbarara City FC,,60,home,Shafik Kuchi Kagimu,Regular
13/04/2021,4:00 pm,Uganda Premier League,2020/21,17,Ondupraka FC Vs Kitara FC,,17,away,Nathan Oloro,Regular
13/04/2021,4:00 pm,Uganda Premier League,2020/21,17,Ondupraka FC Vs Kitara FC,,23,home,Mahdi Ajobe,Regular
13/04/2021,4:00 pm,Uganda Premier League,2020/21,17,Ondupraka FC Vs Kitara FC,,63,home,Noel Nasasira,Regular
11/05/2021,4:00 pm,Uganda Premier League,2020/21,23,UPDF FC Vs MYDA FC,,68,home,Bright Joseph Vuni,Regular
11/05/2021,4:00 pm,Uganda Premier League,2020/21,23,UPDF FC Vs MYDA FC,,76,away,Paul Musamali,Regular
09/02/2021,4:00 pm,Uganda Premier League,2020/21,2,Express FC  Vs Vipers SC,,56,home,Godfrey Lwesibawa,Regular
09/02/2021,4:00 pm,Uganda Premier League,2020/21,2,Express FC  Vs Vipers SC,,58,away,AbdulKarim Watambala,Regular
09/12/2020,4:00 pm,Uganda Premier League,2020/21,2,Kitara FC Vs UPDF FC,,1,away,Brian Kalumba,Regular
09/12/2020,4:00 pm,Uganda Premier League,2020/21,2,Kitara FC Vs UPDF FC,,10,away,Brian Kalumba,Regular
09/12/2020,4:00 pm,Uganda Premier League,2020/21,2,Kitara FC Vs UPDF FC,,24,home,Peter Lomoro,Regular
09/12/2020,4:00 pm,Uganda Premier League,2020/21,2,Kitara FC Vs UPDF FC,,30,away,Brian Kalumba,Regular
09/12/2020,4:00 pm,Uganda Premier League,2020/21,2,Kitara FC Vs UPDF FC,,70,away,Brian Kalumba,Regular
09/12/2020,4:00 pm,Uganda Premier League,2020/21,2,Kitara FC Vs UPDF FC,,86,away,Brian Kayanja,Regular
18/03/2021,1:00 pm,Uganda Premier League,2020/21,15,Kyetume FC Vs MYDA FC,,69,away,Paul Musamali,Regular
07/05/2021,4:00 pm,Uganda Premier League,2020/21,22,URA FC Vs Onduparaka FC,,35,home,Shafik Kuchi Kagimu,Regular
07/05/2021,4:00 pm,Uganda Premier League,2020/21,22,URA FC Vs Onduparaka FC,,40,home,Steven Dese Mukwala,Regular
07/05/2021,4:00 pm,Uganda Premier League,2020/21,22,URA FC Vs Onduparaka FC,,54,away,Mahdi Ajobe,Regular
07/05/2021,4:00 pm,Uganda Premier League,2020/21,22,URA FC Vs Onduparaka FC,,61,home,Shafik Kuchi Kagimu,Regular
15/05/2021,4:00 pm,Uganda Premier League,2020/21,24,BUL FC Vs Soltilo Bright Stars FC,,1,away,Derrick Ngoobi,Regular
13/03/2021,4:00 pm,Uganda Premier League,2020/21,14,BUL FC Vs Kitara FC,,2,home,Deogratious Ojok,Regular
13/03/2021,4:00 pm,Uganda Premier League,2020/21,14,BUL FC Vs Kitara FC,,20,home,Simon Peter Oketch,Regular
13/03/2021,4:00 pm,Uganda Premier League,2020/21,14,BUL FC Vs Kitara FC,,44,away,Edson Agondeze,Regular
13/03/2021,4:00 pm,Uganda Premier League,2020/21,14,BUL FC Vs Kitara FC,,52,away,Denis Monday,Penalty
13/03/2021,4:00 pm,Uganda Premier League,2020/21,14,BUL FC Vs Kitara FC,,69,home,Deogratious Ojok,Penalty
24/04/2021,4:00 pm,Uganda Premier League,2020/21,20,UPDF FC Vs Kitara FC,,2,home,Brian Kayanja,Regular
24/04/2021,4:00 pm,Uganda Premier League,2020/21,20,UPDF FC Vs Kitara FC,,37,home,Charles Ssebutinde,Regular
24/04/2021,4:00 pm,Uganda Premier League,2020/21,20,UPDF FC Vs Kitara FC,,67,away,Nathan Oloro,Regular
06/02/2021,3:30 pm,Uganda Premier League,2020/21,1,Vipers SC Vs MYDA FC,,9,home,Yunus Junior Ssentamu,Regular
06/02/2021,3:30 pm,Uganda Premier League,2020/21,1,Vipers SC Vs MYDA FC,,28,home,Yunus Junior Ssentamu,Regular
06/02/2021,3:30 pm,Uganda Premier League,2020/21,1,Vipers SC Vs MYDA FC,,39,home,Ceasar Lobi Manzoki,Regular
06/02/2021,3:30 pm,Uganda Premier League,2020/21,1,Vipers SC Vs MYDA FC,,44,home,Paul Mucureezi,Regular
06/02/2021,3:30 pm,Uganda Premier League,2020/21,1,Vipers SC Vs MYDA FC,,59,home,Paul Mucureezi,Regular
06/02/2021,3:30 pm,Uganda Premier League,2020/21,1,Vipers SC Vs MYDA FC,,84,home,Dissan Galiwango,Regular
06/02/2021,3:30 pm,Uganda Premier League,2020/21,1,Vipers SC Vs MYDA FC,,88,home,Ibrahim Orit,Regular
21/05/2021,4:00 pm,Uganda Premier League,2020/21,26,Express FC Vs Kitara FC,,7,home,Eric Kenzo Kambale,Regular
21/05/2021,4:00 pm,Uganda Premier League,2020/21,26,Express FC Vs Kitara FC,,28,home,Player,Regular
21/05/2021,4:00 pm,Uganda Premier League,2020/21,26,Express FC Vs Kitara FC,,64,home,Eric Kenzo Kambale,Regular
21/05/2021,4:00 pm,Uganda Premier League,2020/21,26,Express FC Vs Kitara FC,,78,home,Frank Kalanda,Regular
12/05/2021,4:00 pm,Uganda Premier League,2020/21,23,Vipers SC Vs URA FC,,33,away,Cromwel Rwothomio Abang,Regular
12/05/2021,4:00 pm,Uganda Premier League,2020/21,23,Vipers SC Vs URA FC,,85,home,Yunus Junior Ssentamu,Regular
11/05/2021,4:00 pm,Uganda Premier League,2020/21,23,Onduparaka FC Vs SC Villa,,45+3,home,Living Kabon,Regular
07/05/2021,4:00 pm,Uganda Premier League,2020/21,22,MYDA FC Vs Kyetume FC,,13,away,Ezera Kaye Kizito,Regular
07/05/2021,4:00 pm,Uganda Premier League,2020/21,22,MYDA FC Vs Kyetume FC,,49,away,Sharif Saaka,Penalty
07/05/2021,4:00 pm,Uganda Premier League,2020/21,22,MYDA FC Vs Kyetume FC,,80,home,Amos Etoju,Regular
07/05/2021,4:00 pm,Uganda Premier League,2020/21,22,MYDA FC Vs Kyetume FC,,90+2,home,Paul Musamali,Regular
04/12/2020,4:00 pm,Uganda Premier League,2020/21,1,Police FC Vs Wakiso Giants FC,,,,,
20/02/2021,4:00 pm,Uganda Premier League,2020/21,8,KCCA FC Vs MYDA FC,,3,home,Moses Aliro Okabo,Regular
20/02/2021,4:00 pm,Uganda Premier League,2020/21,8,KCCA FC Vs MYDA FC,,52,home,Bright Anukani,Regular
20/02/2021,4:00 pm,Uganda Premier League,2020/21,8,KCCA FC Vs MYDA FC,,83,home,Charles Lwanga,Regular
20/02/2021,4:00 pm,Uganda Premier League,2020/21,8,KCCA FC Vs MYDA FC,,90,home,Charles Lwanga,Regular
20/02/2021,4:00 pm,Uganda Premier League,2020/21,8,KCCA FC Vs MYDA FC,,90+2,home,Bright Anukani,Regular
15/05/2021,4:10 pm,Uganda Premier League,2020/21,24,Mbarara City FC Vs Onduparaka FC,,59,home,Henry Kitegenyi,Regular
15/05/2021,4:10 pm,Uganda Premier League,2020/21,24,Mbarara City FC Vs Onduparaka FC,,80,away,Living Kabon,Regular
15/05/2021,4:10 pm,Uganda Premier League,2020/21,24,Mbarara City FC Vs Onduparaka FC,,90+5,home,Bashir Mutanda,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,Soltilo Bright Stars FC Vs Police FC,,13,home,Samuel Kayongo Ssekamatte,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,Soltilo Bright Stars FC Vs Police FC,,35,away,Brian Mululi Mayanja,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,Soltilo Bright Stars FC Vs Police FC,,60,home,Samuel Kayongo Ssekamatte,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,Soltilo Bright Stars FC Vs Police FC,,85,away,Brian Mululi Mayanja,Regular
16/05/2021,4:00 pm,Uganda Premier League,2020/21,24,KCCA FC Vs Kyetume FC,,21,home,Julius Poloto,Regular
16/05/2021,4:00 pm,Uganda Premier League,2020/21,24,KCCA FC Vs Kyetume FC,,65,home,Sam Ssenyonjo,Regular
18/04/2021,4:00 pm,Uganda Premier League,2020/21,18,KCCA FC Vs SC Villa,,73,home,Charles Lwanga,Regular
12/12/2020,4:00 pm,Uganda Premier League,2020/21,3,URA FC Vs SC Villa,,16,away,Derrick Ndahiro,Penalty
12/12/2020,4:00 pm,Uganda Premier League,2020/21,3,URA FC Vs SC Villa,,29,home,Benjamin Nyakoojo,Regular
12/12/2020,4:00 pm,Uganda Premier League,2020/21,3,URA FC Vs SC Villa,,89,home,Saidi Kyeyune,Regular
06/03/2021,1:00 pm,Uganda Premier League,2020/21,12,Mbarara City FC Vs Vipers SC,,50,home,Henry Kitegenyi,Regular
05/03/2021,4:00 pm,Uganda Premier League,2020/21,12,MYDA FC Vs Kitara FC,,20,away,Zakayo Kizito,Regular
05/03/2021,4:00 pm,Uganda Premier League,2020/21,12,MYDA FC Vs Kitara FC,,46,away,Nathan Oloro,Regular
05/03/2021,4:00 pm,Uganda Premier League,2020/21,12,MYDA FC Vs Kitara FC,,66,home,Ibrahim Nsimbe,Penalty
05/03/2021,4:00 pm,Uganda Premier League,2020/21,12,MYDA FC Vs Kitara FC,,90,home,Moses Batali,Regular
17/03/2021,4:00 pm,Uganda Premier League,2020/21,15,Onduparaka FC Vs URA FC,,21,away,Steven Dese Mukwala,Regular
17/03/2021,4:00 pm,Uganda Premier League,2020/21,15,Onduparaka FC Vs URA FC,,63,away,Steven Dese Mukwala,Regular
17/03/2021,4:00 pm,Uganda Premier League,2020/21,15,Onduparaka FC Vs URA FC,,68,away,Cromwel Rwothomio Abang,Regular
16/12/2020,4:00 pm,Uganda Premier League,2020/21,4,Mbarara City FC Vs Express FC,,23,away,Godfrey Lwesibawa,Regular
16/12/2020,4:00 pm,Uganda Premier League,2020/21,4,Mbarara City FC Vs Express FC,,76,home,Bamba Souleymane,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,MYDA FC Vs Police FC,,2,away,Ben Ocen,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,MYDA FC Vs Police FC,,25,away,Eric Ssenjobe,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,MYDA FC Vs Police FC,,38,home,Ibrahim Nsimbe,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,MYDA FC Vs Police FC,,69,away,Ben Ocen,Regular
21/05/2021,4:00 pm,Uganda Premier League,2020/21,26,MYDA FC Vs Wakiso Giants FC,,18,home,Eric Mutebi,Regular
21/05/2021,4:00 pm,Uganda Premier League,2020/21,26,MYDA FC Vs Wakiso Giants FC,,25,away,Viane Ssekajugo,Regular
21/05/2021,4:00 pm,Uganda Premier League,2020/21,26,MYDA FC Vs Wakiso Giants FC,,35,away,Kipson Atuheire,Regular
09/05/2021,4:00 pm,Uganda Premier League,2020/21,22,KCCA FC Vs Vipers SC,,50,away,Yunus Junior Ssentamu,Regular
09/05/2021,4:00 pm,Uganda Premier League,2020/21,22,KCCA FC Vs Vipers SC,,52,away,Milton Karisa,Regular
09/05/2021,4:00 pm,Uganda Premier League,2020/21,22,KCCA FC Vs Vipers SC,,64,home,Denis Iguma,Regular
13/03/2021,1:00 pm,Uganda Premier League,2020/21,14,URA FC Vs Vipers SC,,40,home,Shafik Kuchi Kagimu,Regular
13/03/2021,1:00 pm,Uganda Premier League,2020/21,14,URA FC Vs Vipers SC,,59,home,Steven Dese Mukwala,Regular
13/03/2021,1:00 pm,Uganda Premier League,2020/21,14,URA FC Vs Vipers SC,,73,away,Ceasar Lobi Manzoki,Regular
27/04/2021,4:00 pm,Uganda Premier League,2020/21,21,SC Villa Vs BUL FC,,70,away,Musa Esenu,Regular
27/04/2021,4:00 pm,Uganda Premier League,2020/21,21,SC Villa Vs BUL FC,,90,home,Mohammedi Nsereko,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,SC Villa Vs UPDF FC,,73,away,Ezekiel Katende,Regular
03/04/2021,3:00 pm,Uganda Premier League,2020/21,16,Express FC Vs URA FC,,10,home,Godfrey Lwesibawa,Regular
03/04/2021,3:00 pm,Uganda Premier League,2020/21,16,Express FC Vs URA FC,,17,home,Eric Kenzo Kambale,Regular
03/04/2021,3:00 pm,Uganda Premier League,2020/21,16,Express FC Vs URA FC,,37,home,Eric Kenzo Kambale,Penalty
03/04/2021,3:00 pm,Uganda Premier League,2020/21,16,Express FC Vs URA FC,,58,away,Steven Dese Mukwala,Penalty
12/12/2020,4:00 pm,Uganda Premier League,2020/21,3,UPDF FC Vs BUL FC,,41,away,Joseph Ssemujju,Penalty
12/12/2020,4:00 pm,Uganda Premier League,2020/21,3,UPDF FC Vs BUL FC,,80,home,Dickens Okwir,Regular
12/12/2020,4:00 pm,Uganda Premier League,2020/21,3,UPDF FC Vs BUL FC,,82,home,Dickens Okwir,Regular
09/03/2021,4:00 pm,Uganda Premier League,2020/21,13,Kyetume FC Vs KCCA FC,,67,away,Bright Anukani,Regular
08/05/2021,4:00 pm,Uganda Premier League,2020/21,22,BUL FC Vs Mbarara City FC,,20,away,Jude Ssemugabi,Regular
08/05/2021,4:00 pm,Uganda Premier League,2020/21,22,BUL FC Vs Mbarara City FC,,44,home,Richard Wandyaka,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,Mbarara City FC Vs Kyetume FC,,47,home,Henry Kitegenyi,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,Mbarara City FC Vs Kyetume FC,,48,away,Sharif Saaka,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,Mbarara City FC Vs Kyetume FC,,59,home,Bebe Swaliki Ssegujja,Regular
27/02/2021,4:00 pm,Uganda Premier League,2020/21,10,Mbarara City FC Vs Kyetume FC,,67,home,Makueth Wol,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,KCCA FC Vs Onduparaka FC,,18,home,Brian Aheebwa,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,KCCA FC Vs Onduparaka FC,,23,home,Herbert Achayi,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,KCCA FC Vs Onduparaka FC,,29,home,Sam Ssenyonjo,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,KCCA FC Vs Onduparaka FC,,37,home,Sam Ssenyonjo,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,KCCA FC Vs Onduparaka FC,,45,home,Brian Aheebwa,Penalty
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,KCCA FC Vs Onduparaka FC,,56,home,Sam Ssenyonjo,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,KCCA FC Vs Onduparaka FC,,66,home,Brian Aheebwa,Regular
08/12/2020,4:00 pm,Uganda Premier League,2020/21,2,KCCA FC Vs Onduparaka FC,,74,home,Brian Aheebwa,Regular
16/02/2021,1:00 pm,Uganda Premier League,2020/21,7,Busoga united FC Vs soltilo Bright stars FC,,3,home,Paul Ssekulima,Regular
16/02/2021,1:00 pm,Uganda Premier League,2020/21,7,Busoga united FC Vs soltilo Bright stars FC,,5,away,Jamir Kisitu Nvule,Regular
17/04/2021,3:00 pm,Uganda Premier League,2020/21,18,Express FC Vs Mbarara City FC,,47,home,Martin Kizza,Regular
17/04/2021,3:00 pm,Uganda Premier League,2020/21,18,Express FC Vs Mbarara City FC,,71,away,Henry Kitegenyi,Regular
09/12/2020,4:00 pm,Uganda Premier League,2020/21,2,SC Villa Vs Mbarara City FC,,20,home,Derrick Ndahiro,Penalty
09/12/2020,4:00 pm,Uganda Premier League,2020/21,2,SC Villa Vs Mbarara City FC,,29,home,Isaac Ogwang,Regular
09/12/2020,4:00 pm,Uganda Premier League,2020/21,2,SC Villa Vs Mbarara City FC,,36,home,Isaac Ogwang,Regular
02/03/2021,3:30 pm,Uganda Premier League,2020/21,11,Kyetume FC Vs SC Villa,,68,away,Salim Abdallah,Regular
17/04/2021,4:00 pm,Uganda Premier League,2020/21,18,Wakiso Giants FC Vs Onduparaka FC,,23,home,Ivan Bogere,Regular
17/04/2021,4:00 pm,Uganda Premier League,2020/21,18,Wakiso Giants FC Vs Onduparaka FC,,59,home,Pius Kaggwa,Regular
13/04/2021,4:00 pm,Uganda Premier League,2020/21,17,Mbarara City FC Vs MYDA FC,,5,home,Solomon Ali Okwalinga,Regular
13/04/2021,4:00 pm,Uganda Premier League,2020/21,17,Mbarara City FC Vs MYDA FC,,30,away,Mark Bassi Madanda,Regular
13/04/2021,4:00 pm,Uganda Premier League,2020/21,17,Mbarara City FC Vs MYDA FC,,87,home,Raymond Derrick Onyai,Regular
