Date,Time,League,Season,Match Day,home_team,away_team,goal_minute,team_side,player_name,goal_type
08/04/2023,2:00 pm,Uganda Premier League,2022/23,22,BUL FC,Express FC,34,away,Anwar Mustafa Ntege,Regular
08/04/2023,2:00 pm,Uganda Premier League,2022/23,22,BUL FC,Express FC,90+3,home,Hillary Onek,Regular
19/04/2023,4:00 pm,Uganda Premier League,2022/23,23,Onduparaka FC,Soltilo Bright Stars FC,67,away,Emmanuel Peter Loki,Regular
21/03/2023,4:00 pm,Uganda Premier League,2022/23,19,Maroons FC,Arua Hill SC,6,home,Abel Micheal Eturude,Regular
21/03/2023,4:00 pm,Uganda Premier League,2022/23,19,Maroons FC,Arua Hill SC,72,home,Isaac Mpagi Kajubi,Regular
27/05/2023,3:00 pm,Uganda Premier League,2022/23,30,SC Villa,URA FC,61,away,Najib Fesali,Regular
26/02/2023,3:00 pm,Uganda Premier League,2022/23,17,URA FC,Express FC,66,home,Nicholas Kabonge,Regular
28/04/2023,4:00 pm,Uganda Premier League,2022/23,25,Express FC,Wakiso Giants FC,66,away,Shariph Sheen Kimbowa,Regular
28/04/2023,4:00 pm,Uganda Premier League,2022/23,25,Express FC,Wakiso Giants FC,72,home,Allan Thierry Kayiwa,Penalty
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Arua Hill SC,Busoga United FC,1,away,Laban Tibiita,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Arua Hill SC,Busoga United FC,21,home,Rashid Toha,Penalty
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Arua Hill SC,Busoga United FC,44,away,Bashamu Mugwa,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Arua Hill SC,Busoga United FC,45+1,away,Bashamu Mugwa,Regular
16/05/2023,4:00 pm,Uganda Premier League,2022/23,28,Arua Hill SC,Busoga United FC,45+3,away,Bashamu Mugwa,Regular
19/10/2022,4:00 pm,Uganda Premier League,2022/23,4,Soltilo Bright Stars FC,UPDF FC,34,home,Emmanuel Peter Loki,Regular
19/10/2022,4:00 pm,Uganda Premier League,2022/23,4,Soltilo Bright Stars FC,UPDF FC,82,away,Abasi Kyeyune,Regular
04/11/2022,4:00 pm,Uganda Premier League,2022/23,6,Vipers SC,Maroons FC,19,home,Milton Karisa,Regular
04/11/2022,4:00 pm,Uganda Premier League,2022/23,6,Vipers SC,Maroons FC,64,home,Yunus Junior Ssentamu,Regular
04/11/2022,4:00 pm,Uganda Premier League,2022/23,6,Vipers SC,Maroons FC,65,home,Yunus Junior Ssentamu,Regular
12/05/2023,4:00 pm,Uganda Premier League,2022/23,27,URA FC,UPDF FC,3,home,Viane Ssekajugo,Regular
12/05/2023,4:00 pm,Uganda Premier League,2022/23,27,URA FC,UPDF FC,28,away,Ivan Ahimbisibwe,Regular
04/04/2023,4:00 pm,Uganda Premier League,2022/23,21,SC Villa,Soltilo Bright Stars FC,72,home,Charles Bbaale,Regular
11/10/2022,4:00 pm,Uganda Premier League,2022/23,3,Blacks Power FC,Soltilo Bright Stars FC,32,home,Faizal Muwawu,Regular
11/10/2022,4:00 pm,Uganda Premier League,2022/23,3,Blacks Power FC,Soltilo Bright Stars FC,34,away,Muhammed Kyeyune,Regular
